stairs,22,57,93,235,stairs7.jpg,564,836
stairs,176,59,169,183,stairs7.jpg,564,836
stairs,402,59,137,166,stairs7.jpg,564,836
stairs,176,346,170,169,stairs7.jpg,564,836
stairs,401,347,141,151,stairs7.jpg,564,836
stairs,176,577,156,166,stairs7.jpg,564,836
stairs,401,577,138,135,stairs7.jpg,564,836
stairs,22,2,130,126,stairs6.jpg,500,447
stairs,187,3,131,126,stairs6.jpg,500,447
stairs,351,3,130,127,stairs6.jpg,500,447
stairs,24,160,122,127,stairs6.jpg,500,447
stairs,188,159,122,128,stairs6.jpg,500,447
stairs,351,160,146,126,stairs6.jpg,500,447
stairs,25,318,146,123,stairs6.jpg,500,447
stairs,189,316,118,130,stairs6.jpg,500,447
stairs,353,312,120,131,stairs6.jpg,500,447
stairs,0,0,88,87,stairs5.jpg,210,400
stairs,93,1,78,86,stairs5.jpg,210,400
stairs,176,1,33,111,stairs5.jpg,210,400
stairs,0,110,85,68,stairs5.jpg,210,400
stairs,92,111,78,74,stairs5.jpg,210,400
stairs,0,198,145,38,stairs5.jpg,210,400
stairs,168,124,42,111,stairs5.jpg,210,400
stairs,0,255,123,47,stairs5.jpg,210,400
stairs,166,248,43,109,stairs5.jpg,210,400
stairs,0,311,104,89,stairs5.jpg,210,400
stairs,104,331,73,69,stairs5.jpg,210,400
stairs,20,16,27,82,stairs3.jpg,290,409
stairs,52,20,45,74,stairs3.jpg,290,409
stairs,102,20,54,62,stairs3.jpg,290,409
stairs,162,21,64,56,stairs3.jpg,290,409
stairs,235,21,38,62,stairs3.jpg,290,409
stairs,20,118,52,55,stairs3.jpg,290,409
stairs,79,118,46,48,stairs3.jpg,290,409
stairs,132,120,63,44,stairs3.jpg,290,409
stairs,201,118,34,34,stairs3.jpg,290,409
stairs,240,117,38,34,stairs3.jpg,290,409
stairs,240,159,34,32,stairs3.jpg,290,409
stairs,17,53,37,91,stairs2.jpg,517,539
stairs,54,53,36,128,stairs2.jpg,517,539
stairs,96,44,112,79,stairs2.jpg,517,539
stairs,212,19,30,90,stairs2.jpg,517,539
stairs,115,133,72,76,stairs2.jpg,517,539
stairs,210,125,42,83,stairs2.jpg,517,539
stairs,19,224,54,74,stairs2.jpg,517,539
stairs,82,222,68,67,stairs2.jpg,517,539
stairs,154,223,53,58,stairs2.jpg,517,539
stairs,212,220,37,94,stairs2.jpg,517,539
stairs,18,331,74,67,stairs2.jpg,517,539
stairs,104,331,74,65,stairs2.jpg,517,539
stairs,190,331,69,48,stairs2.jpg,517,539
stairs,20,425,51,83,stairs2.jpg,517,539
stairs,79,424,53,70,stairs2.jpg,517,539
stairs,143,424,52,73,stairs2.jpg,517,539
stairs,208,424,53,83,stairs2.jpg,517,539
stairs,300,57,83,93,stairs2.jpg,517,539
stairs,404,57,94,69,stairs2.jpg,517,539
stairs,297,153,51,110,stairs2.jpg,517,539
stairs,348,149,67,82,stairs2.jpg,517,539
stairs,423,135,72,77,stairs2.jpg,517,539
stairs,298,267,84,100,stairs2.jpg,517,539
stairs,403,230,94,67,stairs2.jpg,517,539
stairs,385,301,119,64,stairs2.jpg,517,539
stairs,325,377,57,102,stairs2.jpg,517,539
stairs,412,377,73,111,stairs2.jpg,517,539
stairs,27,5,140,54,stairs1.jpg,563,472
stairs,185,5,188,53,stairs1.jpg,563,472
stairs,392,3,159,57,stairs1.jpg,563,472
stairs,449,97,104,111,stairs1.jpg,563,472
stairs,325,114,103,95,stairs1.jpg,563,472
stairs,180,115,120,93,stairs1.jpg,563,472
stairs,23,116,139,93,stairs1.jpg,563,472
stairs,25,285,110,139,stairs1.jpg,563,472
stairs,153,280,156,149,stairs1.jpg,563,472
stairs,322,252,168,93,stairs1.jpg,563,472
stairs,418,350,121,120,stairs1.jpg,563,472
stairs,460,24,48,57,staircase-elevator2.png,600,418
stairs,531,30,57,44,staircase-elevator2.png,600,418
stairs,5,140,58,29,staircase-elevator2.png,600,418
stairs,80,132,58,43,staircase-elevator2.png,600,418
stairs,156,125,58,59,staircase-elevator2.png,600,418
stairs,230,125,58,58,staircase-elevator2.png,600,418
stairs,24,19,66,46,staircase-elevator1.png,640,452
stairs,27,77,47,58,staircase-elevator1.png,640,452
stairs,18,151,63,51,staircase-elevator1.png,640,452
stairs,29,219,41,56,staircase-elevator1.png,640,452
stairs,24,284,51,53,staircase-elevator1.png,640,452
stairs,29,342,40,34,staircase-elevator1.png,640,452
stairs,15,384,70,66,staircase-elevator1.png,640,452
stairs,174,13,74,66,staircase-elevator1.png,640,452
stairs,164,86,88,31,staircase-elevator1.png,640,452
stairs,193,122,50,53,staircase-elevator1.png,640,452
stairs,195,182,50,51,staircase-elevator1.png,640,452
stairs,181,238,61,50,staircase-elevator1.png,640,452
